Kind,Name,Cyclomatic
Public Static Generic Method,org.apache.commons.collections4.iterators.UnmodifiableMapIterator.unmodifiableMapIterator,3
Public Constructor,org.apache.commons.collections4.iterators.UnmodifiableMapIteratorTest.UnmodifiableMapIteratorTest,1
Public Method,org.apache.commons.collections4.iterators.UnmodifiableMapIteratorTest.getConfirmedMap,1
Public Method,org.apache.commons.collections4.iterators.UnmodifiableMapIteratorTest.getMap,1
Public Method,org.apache.commons.collections4.iterators.UnmodifiableMapIteratorTest.makeEmptyIterator,1
Public Method,org.apache.commons.collections4.iterators.UnmodifiableMapIteratorTest.makeObject,1
Public Method,org.apache.commons.collections4.iterators.UnmodifiableMapIteratorTest.supportsRemove,1
Public Method,org.apache.commons.collections4.iterators.UnmodifiableMapIteratorTest.supportsSetValue,1
Public Method,org.apache.commons.collections4.iterators.UnmodifiableMapIteratorTest.testDecorateFactory,2
Public Method,org.apache.commons.collections4.iterators.UnmodifiableMapIteratorTest.testMapIterator,1
Private Constructor,org.apache.commons.collections4.iterators.UnmodifiableOrderedMapIterator.UnmodifiableOrderedMapIterator,1
Public Method,org.apache.commons.collections4.iterators.UnmodifiableOrderedMapIterator.getKey,1
Public Method,org.apache.commons.collections4.iterators.UnmodifiableOrderedMapIterator.getValue,1
Public Method,org.apache.commons.collections4.iterators.UnmodifiableOrderedMapIterator.hasNext,1
Public Method,org.apache.commons.collections4.iterators.UnmodifiableOrderedMapIterator.hasPrevious,1
Public Method,org.apache.commons.collections4.iterators.UnmodifiableOrderedMapIterator.next,1
Public Method,org.apache.commons.collections4.iterators.UnmodifiableOrderedMapIterator.previous,1
Public Method,org.apache.commons.collections4.iterators.UnmodifiableOrderedMapIterator.remove,1
Public Method,org.apache.commons.collections4.iterators.UnmodifiableOrderedMapIterator.setValue,1
Public Static Generic Method,org.apache.commons.collections4.iterators.UnmodifiableOrderedMapIterator.unmodifiableOrderedMapIterator,3
Public Constructor,org.apache.commons.collections4.iterators.UnmodifiableOrderedMapIteratorTest.UnmodifiableOrderedMapIteratorTest,1
Public Method,org.apache.commons.collections4.iterators.UnmodifiableOrderedMapIteratorTest.getConfirmedMap,1
Public Method,org.apache.commons.collections4.iterators.UnmodifiableOrderedMapIteratorTest.getMap,1
Public Method,org.apache.commons.collections4.iterators.UnmodifiableOrderedMapIteratorTest.makeEmptyIterator,1
Public Method,org.apache.commons.collections4.iterators.UnmodifiableOrderedMapIteratorTest.makeObject,1
Public Method,org.apache.commons.collections4.iterators.UnmodifiableOrderedMapIteratorTest.supportsRemove,1
Public Method,org.apache.commons.collections4.iterators.UnmodifiableOrderedMapIteratorTest.supportsSetValue,1
Public Method,org.apache.commons.collections4.iterators.UnmodifiableOrderedMapIteratorTest.testDecorateFactory,2
Public Method,org.apache.commons.collections4.iterators.UnmodifiableOrderedMapIteratorTest.testOrderedMapIterator,1
Public Constructor,org.apache.commons.collections4.iterators.ZippingIterator.ZippingIterator,1
Public Constructor,org.apache.commons.collections4.iterators.ZippingIterator.ZippingIterator,1
Public Constructor,org.apache.commons.collections4.iterators.ZippingIterator.ZippingIterator,3
Public Method,org.apache.commons.collections4.iterators.ZippingIterator.hasNext,4
Public Method,org.apache.commons.collections4.iterators.ZippingIterator.next,2
Public Method,org.apache.commons.collections4.iterators.ZippingIterator.remove,2
Public Constructor,org.apache.commons.collections4.iterators.ZippingIteratorTest.ZippingIteratorTest,1
Public Method,org.apache.commons.collections4.iterators.ZippingIteratorTest.makeEmptyIterator,1
Public Method,org.apache.commons.collections4.iterators.ZippingIteratorTest.makeObject,1
Public Method,org.apache.commons.collections4.iterators.ZippingIteratorTest.setUp,3
Public Method,org.apache.commons.collections4.iterators.ZippingIteratorTest.testIterateEven,2
Public Method,org.apache.commons.collections4.iterators.ZippingIteratorTest.testIterateEvenEven,2
Public Method,org.apache.commons.collections4.iterators.ZippingIteratorTest.testIterateEvenOdd,2
Public Method,org.apache.commons.collections4.iterators.ZippingIteratorTest.testIterateFibEvenOdd,1
Public Method,org.apache.commons.collections4.iterators.ZippingIteratorTest.testIterateOddEven,3
Public Method,org.apache.commons.collections4.iterators.ZippingIteratorTest.testRemoveFromDouble,3
Public Method,org.apache.commons.collections4.iterators.ZippingIteratorTest.testRemoveFromSingle,3
Public Constructor,org.apache.commons.collections4.junit.AbstractAvailableLocalesTest.AbstractAvailableLocalesTest,1
Public Method,org.apache.commons.collections4.junit.AbstractAvailableLocalesTest.getLocale,1
Public Static Method,org.apache.commons.collections4.junit.AbstractAvailableLocalesTest.getSortedAvailableLocales,1
Public Static Method,org.apache.commons.collections4.junit.AbstractAvailableLocalesTest.getSortedDeclaredLocales,4
Public Method,org.apache.commons.collections4.junit.ObjectToStringComparator.compare,4
Public Constructor,org.apache.commons.collections4.junit.SetDefaultLocaleTestRule.SetDefaultLocaleTestRule,1
Public Method,org.apache.commons.collections4.junit.SetDefaultLocaleTestRule.apply,1
Public Method,org.apache.commons.collections4.junit.SetDefaultLocaleTestRule.apply.(Anon_1).evaluate,1
Public Method,org.apache.commons.collections4.junit.SetDefaultLocaleTestRule.getLocale,1
Protected Constructor,org.apache.commons.collections4.keyvalue.AbstractKeyValue.AbstractKeyValue,1
Public Method,org.apache.commons.collections4.keyvalue.AbstractKeyValue.getKey,1
Public Method,org.apache.commons.collections4.keyvalue.AbstractKeyValue.getValue,1
Protected Method,org.apache.commons.collections4.keyvalue.AbstractKeyValue.setKey,1
Protected Method,org.apache.commons.collections4.keyvalue.AbstractKeyValue.setValue,1
Public Method,org.apache.commons.collections4.keyvalue.AbstractKeyValue.toString,1
Protected Constructor,org.apache.commons.collections4.keyvalue.AbstractMapEntry.AbstractMapEntry,1
Public Method,org.apache.commons.collections4.keyvalue.AbstractMapEntry.equals,5
Public Method,org.apache.commons.collections4.keyvalue.AbstractMapEntry.hashCode,3
Public Method,org.apache.commons.collections4.keyvalue.AbstractMapEntry.setValue,1
Public Constructor,org.apache.commons.collections4.keyvalue.AbstractMapEntryDecorator.AbstractMapEntryDecorator,2
Public Method,org.apache.commons.collections4.keyvalue.AbstractMapEntryDecorator.equals,2
Public Method,org.apache.commons.collections4.keyvalue.AbstractMapEntryDecorator.getKey,1
Protected Method,org.apache.commons.collections4.keyvalue.AbstractMapEntryDecorator.getMapEntry,1
Public Method,org.apache.commons.collections4.keyvalue.AbstractMapEntryDecorator.getValue,1
Public Method,org.apache.commons.collections4.keyvalue.AbstractMapEntryDecorator.hashCode,1
Public Method,org.apache.commons.collections4.keyvalue.AbstractMapEntryDecorator.setValue,1
Public Method,org.apache.commons.collections4.keyvalue.AbstractMapEntryDecorator.toString,1
Public Method,org.apache.commons.collections4.keyvalue.AbstractMapEntryTest.makeKnownMapEntry,1
Public Method,org.apache.commons.collections4.keyvalue.AbstractMapEntryTest.makeKnownMapEntry,1
Public Method,org.apache.commons.collections4.keyvalue.AbstractMapEntryTest.makeMapEntry,1
Public Abstract Method,org.apache.commons.collections4.keyvalue.AbstractMapEntryTest.makeMapEntry,0
Public Method,org.apache.commons.collections4.keyvalue.AbstractMapEntryTest.testAccessorsAndMutators,1
Public Abstract Method,org.apache.commons.collections4.keyvalue.AbstractMapEntryTest.testConstructors,0
Public Method,org.apache.commons.collections4.keyvalue.AbstractMapEntryTest.testEqualsAndHashCode,1
Public Method,org.apache.commons.collections4.keyvalue.AbstractMapEntryTest.testSelfReferenceHandling,2
Public Method,org.apache.commons.collections4.keyvalue.AbstractMapEntryTest.testToString,1
Public Constructor,org.apache.commons.collections4.keyvalue.DefaultKeyValue.DefaultKeyValue,1
Public Constructor,org.apache.commons.collections4.keyvalue.DefaultKeyValue.DefaultKeyValue,1
Public Constructor,org.apache.commons.collections4.keyvalue.DefaultKeyValue.DefaultKeyValue,1
Public Constructor,org.apache.commons.collections4.keyvalue.DefaultKeyValue.DefaultKeyValue,1
Public Method,org.apache.commons.collections4.keyvalue.DefaultKeyValue.equals,5
Public Method,org.apache.commons.collections4.keyvalue.DefaultKeyValue.hashCode,3
Public Method,org.apache.commons.collections4.keyvalue.DefaultKeyValue.setKey,2
Public Method,org.apache.commons.collections4.keyvalue.DefaultKeyValue.setValue,2
Public Method,org.apache.commons.collections4.keyvalue.DefaultKeyValue.toMapEntry,1
Protected Method,org.apache.commons.collections4.keyvalue.DefaultKeyValueTest.makeDefaultKeyValue,1
Protected Method,org.apache.commons.collections4.keyvalue.DefaultKeyValueTest.makeDefaultKeyValue,1
Public Method,org.apache.commons.collections4.keyvalue.DefaultKeyValueTest.testAccessorsAndMutators,1
Public Method,org.apache.commons.collections4.keyvalue.DefaultKeyValueTest.testConstructors,1
Public Method,org.apache.commons.collections4.keyvalue.DefaultKeyValueTest.testEqualsAndHashCode,1
Public Method,org.apache.commons.collections4.keyvalue.DefaultKeyValueTest.testSelfReferenceHandling,3
Public Method,org.apache.commons.collections4.keyvalue.DefaultKeyValueTest.testToMapEntry,1
Public Method,org.apache.commons.collections4.keyvalue.DefaultKeyValueTest.testToString,1
Public Constructor,org.apache.commons.collections4.keyvalue.DefaultMapEntry.DefaultMapEntry,1
Public Constructor,org.apache.commons.collections4.keyvalue.DefaultMapEntry.DefaultMapEntry,1
Public Constructor,org.apache.commons.collections4.keyvalue.DefaultMapEntry.DefaultMapEntry,1
Public Method,org.apache.commons.collections4.keyvalue.DefaultMapEntryTest.makeMapEntry,1
Public Method,org.apache.commons.collections4.keyvalue.DefaultMapEntryTest.makeMapEntry,1
Public Method,org.apache.commons.collections4.keyvalue.DefaultMapEntryTest.testConstructors,1
Public Method,org.apache.commons.collections4.keyvalue.DefaultMapEntryTest.testSelfReferenceHandling,2
Public Constructor,org.apache.commons.collections4.keyvalue.MultiKey.MultiKey,1
Public Constructor,org.apache.commons.collections4.keyvalue.MultiKey.MultiKey,1
Public Constructor,org.apache.commons.collections4.keyvalue.MultiKey.MultiKey,1
Public Constructor,org.apache.commons.collections4.keyvalue.MultiKey.MultiKey,1
Public Constructor,org.apache.commons.collections4.keyvalue.MultiKey.MultiKey,1
Public Constructor,org.apache.commons.collections4.keyvalue.MultiKey.MultiKey,3
Private Method,org.apache.commons.collections4.keyvalue.MultiKey.calculateHashCode,3
Public Method,org.apache.commons.collections4.keyvalue.MultiKey.equals,3
Public Method,org.apache.commons.collections4.keyvalue.MultiKey.getKey,1
Public Method,org.apache.commons.collections4.keyvalue.MultiKey.getKeys,1
Public Method,org.apache.commons.collections4.keyvalue.MultiKey.hashCode,1
Protected Method,org.apache.commons.collections4.keyvalue.MultiKey.readResolve,1
Public Method,org.apache.commons.collections4.keyvalue.MultiKey.size,1
Public Method,org.apache.commons.collections4.keyvalue.MultiKey.toString,1
Public Constructor,org.apache.commons.collections4.keyvalue.MultiKeyTest.DerivedMultiKey.DerivedMultiKey,1
Public Method,org.apache.commons.collections4.keyvalue.MultiKeyTest.DerivedMultiKey.getFirst,1
Public Method,org.apache.commons.collections4.keyvalue.MultiKeyTest.DerivedMultiKey.getSecond,1
Public Constructor,org.apache.commons.collections4.keyvalue.MultiKeyTest.SystemHashCodeSimulatingKey.SystemHashCodeSimulatingKey,1
Public Method,org.apache.commons.collections4.keyvalue.MultiKeyTest.SystemHashCodeSimulatingKey.equals,1
Public Method,org.apache.commons.collections4.keyvalue.MultiKeyTest.SystemHashCodeSimulatingKey.hashCode,1
Private Method,org.apache.commons.collections4.keyvalue.MultiKeyTest.SystemHashCodeSimulatingKey.readResolve,1
Public Method,org.apache.commons.collections4.keyvalue.MultiKeyTest.testConstructors,1
Public Method,org.apache.commons.collections4.keyvalue.MultiKeyTest.testConstructorsByArray,1
Public Method,org.apache.commons.collections4.keyvalue.MultiKeyTest.testConstructorsByArrayNull,4
Public Method,org.apache.commons.collections4.keyvalue.MultiKeyTest.testEquals,1
Public Method,org.apache.commons.collections4.keyvalue.MultiKeyTest.testEqualsAfterSerialization,1
Public Method,org.apache.commons.collections4.keyvalue.MultiKeyTest.testEqualsAfterSerializationOfDerivedClass,1
Public Method,org.apache.commons.collections4.keyvalue.MultiKeyTest.testGetIndexed,3
Public Method,org.apache.commons.collections4.keyvalue.MultiKeyTest.testGetKeysArrayConstructorCloned,1
Public Method,org.apache.commons.collections4.keyvalue.MultiKeyTest.testGetKeysArrayConstructorNonCloned,1
Public Method,org.apache.commons.collections4.keyvalue.MultiKeyTest.testGetKeysSimpleConstructor,1
Public Method,org.apache.commons.collections4.keyvalue.MultiKeyTest.testHashCode,1
Public Method,org.apache.commons.collections4.keyvalue.MultiKeyTest.testSize,1
Public Constructor,org.apache.commons.collections4.keyvalue.TiedMapEntry.TiedMapEntry,1
Public Method,org.apache.commons.collections4.keyvalue.TiedMapEntry.equals,5
Public Method,org.apache.commons.collections4.keyvalue.TiedMapEntry.getKey,1
Public Method,org.apache.commons.collections4.keyvalue.TiedMapEntry.getValue,1
Public Method,org.apache.commons.collections4.keyvalue.TiedMapEntry.hashCode,3
Public Method,org.apache.commons.collections4.keyvalue.TiedMapEntry.setValue,2
Public Method,org.apache.commons.collections4.keyvalue.TiedMapEntry.toString,1
Public Method,org.apache.commons.collections4.keyvalue.TiedMapEntryTest.makeMapEntry,1
Public Method,org.apache.commons.collections4.keyvalue.TiedMapEntryTest.testConstructors,1
Public Method,org.apache.commons.collections4.keyvalue.TiedMapEntryTest.testSetValue,1
Public Constructor,org.apache.commons.collections4.keyvalue.UnmodifiableMapEntry.UnmodifiableMapEntry,1
Public Constructor,org.apache.commons.collections4.keyvalue.UnmodifiableMapEntry.UnmodifiableMapEntry,1
Public Constructor,org.apache.commons.collections4.keyvalue.UnmodifiableMapEntry.UnmodifiableMapEntry,1
Public Method,org.apache.commons.collections4.keyvalue.UnmodifiableMapEntry.setValue,1
Public Method,org.apache.commons.collections4.keyvalue.UnmodifiableMapEntryTest.makeMapEntry,1
Public Method,org.apache.commons.collections4.keyvalue.UnmodifiableMapEntryTest.makeMapEntry,1
Public Method,org.apache.commons.collections4.keyvalue.UnmodifiableMapEntryTest.testAccessorsAndMutators,1
Public Method,org.apache.commons.collections4.keyvalue.UnmodifiableMapEntryTest.testConstructors,1
Public Method,org.apache.commons.collections4.keyvalue.UnmodifiableMapEntryTest.testSelfReferenceHandling,1
Public Method,org.apache.commons.collections4.keyvalue.UnmodifiableMapEntryTest.testUnmodifiable,2
Protected Constructor,org.apache.commons.collections4.list.AbstractLinkedList.AbstractLinkedList,1
Protected Constructor,org.apache.commons.collections4.list.AbstractLinkedList.AbstractLinkedList,1
Protected Constructor,org.apache.commons.collections4.list.AbstractLinkedList.LinkedListIterator.LinkedListIterator,1
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.LinkedListIterator.add,1
Protected Method,org.apache.commons.collections4.list.AbstractLinkedList.LinkedListIterator.checkModCount,2
Protected Method,org.apache.commons.collections4.list.AbstractLinkedList.LinkedListIterator.getLastNodeReturned,2
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.LinkedListIterator.hasNext,1
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.LinkedListIterator.hasPrevious,1
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.LinkedListIterator.next,2
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.LinkedListIterator.nextIndex,1
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.LinkedListIterator.previous,2
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.LinkedListIterator.previousIndex,1
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.LinkedListIterator.remove,2
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.LinkedListIterator.set,1
Protected Constructor,org.apache.commons.collections4.list.AbstractLinkedList.LinkedSubList.LinkedSubList,4
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.LinkedSubList.add,1
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.LinkedSubList.addAll,1
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.LinkedSubList.addAll,2
Protected Method,org.apache.commons.collections4.list.AbstractLinkedList.LinkedSubList.checkModCount,2
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.LinkedSubList.clear,2
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.LinkedSubList.get,1
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.LinkedSubList.iterator,1
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.LinkedSubList.listIterator,1
Protected Method,org.apache.commons.collections4.list.AbstractLinkedList.LinkedSubList.rangeCheck,2
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.LinkedSubList.remove,1
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.LinkedSubList.set,1
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.LinkedSubList.size,1
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.LinkedSubList.subList,1
Protected Constructor,org.apache.commons.collections4.list.AbstractLinkedList.LinkedSubListIterator.LinkedSubListIterator,1
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.LinkedSubListIterator.add,1
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.LinkedSubListIterator.hasNext,1
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.LinkedSubListIterator.hasPrevious,1
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.LinkedSubListIterator.nextIndex,1
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.LinkedSubListIterator.remove,1
Protected Constructor,org.apache.commons.collections4.list.AbstractLinkedList.Node.Node,1
Protected Constructor,org.apache.commons.collections4.list.AbstractLinkedList.Node.Node,1
Protected Constructor,org.apache.commons.collections4.list.AbstractLinkedList.Node.Node,1
Protected Method,org.apache.commons.collections4.list.AbstractLinkedList.Node.getNextNode,1
Protected Method,org.apache.commons.collections4.list.AbstractLinkedList.Node.getPreviousNode,1
Protected Method,org.apache.commons.collections4.list.AbstractLinkedList.Node.getValue,1
Protected Method,org.apache.commons.collections4.list.AbstractLinkedList.Node.setNextNode,1
Protected Method,org.apache.commons.collections4.list.AbstractLinkedList.Node.setPreviousNode,1
Protected Method,org.apache.commons.collections4.list.AbstractLinkedList.Node.setValue,1
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.add,1
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.add,1
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.addAll,1
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.addAll,2
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.addFirst,1
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.addLast,1
Protected Method,org.apache.commons.collections4.list.AbstractLinkedList.addNode,1
Protected Method,org.apache.commons.collections4.list.AbstractLinkedList.addNodeAfter,1
Protected Method,org.apache.commons.collections4.list.AbstractLinkedList.addNodeBefore,1
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.clear,1
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.contains,1
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.containsAll,3
Protected Method,org.apache.commons.collections4.list.AbstractLinkedList.createHeaderNode,1
Protected Method,org.apache.commons.collections4.list.AbstractLinkedList.createNode,1
Protected Method,org.apache.commons.collections4.list.AbstractLinkedList.createSubListIterator,1
Protected Method,org.apache.commons.collections4.list.AbstractLinkedList.createSubListListIterator,1
Protected Method,org.apache.commons.collections4.list.AbstractLinkedList.doReadObject,2
Protected Method,org.apache.commons.collections4.list.AbstractLinkedList.doWriteObject,2
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.equals,7
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.get,1
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.getFirst,2
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.getLast,2
Protected Method,org.apache.commons.collections4.list.AbstractLinkedList.getNode,7
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.hashCode,3
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.indexOf,3
Protected Method,org.apache.commons.collections4.list.AbstractLinkedList.init,1
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.isEmpty,1
Protected Method,org.apache.commons.collections4.list.AbstractLinkedList.isEqualValue,1
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.iterator,1
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.lastIndexOf,3
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.listIterator,1
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.listIterator,1
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.remove,3
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.remove,1
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.removeAll,3
Protected Method,org.apache.commons.collections4.list.AbstractLinkedList.removeAllNodes,1
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.removeFirst,2
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.removeLast,2
Protected Method,org.apache.commons.collections4.list.AbstractLinkedList.removeNode,1
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.retainAll,3
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.set,1
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.size,1
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.subList,1
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.toArray,1
Public Generic Method,org.apache.commons.collections4.list.AbstractLinkedList.toArray,4
Public Method,org.apache.commons.collections4.list.AbstractLinkedList.toString,5
Protected Method,org.apache.commons.collections4.list.AbstractLinkedList.updateNode,1
Public Constructor,org.apache.commons.collections4.list.AbstractLinkedListTest.AbstractLinkedListTest,1
Protected Method,org.apache.commons.collections4.list.AbstractLinkedListTest.checkNodes,3
Public Method,org.apache.commons.collections4.list.AbstractLinkedListTest.getCollection,1
Public Method,org.apache.commons.collections4.list.AbstractLinkedListTest.testAddNodeAfter,3
Public Method,org.apache.commons.collections4.list.AbstractLinkedListTest.testGetNode,5
Public Method,org.apache.commons.collections4.list.AbstractLinkedListTest.testRemoveFirst,3
Public Method,org.apache.commons.collections4.list.AbstractLinkedListTest.testRemoveLast,3
Public Method,org.apache.commons.collections4.list.AbstractLinkedListTest.testRemoveNode,2
Protected Constructor,org.apache.commons.collections4.list.AbstractListDecorator.AbstractListDecorator,1
Protected Constructor,org.apache.commons.collections4.list.AbstractListDecorator.AbstractListDecorator,1
Public Method,org.apache.commons.collections4.list.AbstractListDecorator.add,1
Public Method,org.apache.commons.collections4.list.AbstractListDecorator.addAll,1
Protected Method,org.apache.commons.collections4.list.AbstractListDecorator.decorated,1
Public Method,org.apache.commons.collections4.list.AbstractListDecorator.equals,1
Public Method,org.apache.commons.collections4.list.AbstractListDecorator.get,1
Public Method,org.apache.commons.collections4.list.AbstractListDecorator.hashCode,1
Public Method,org.apache.commons.collections4.list.AbstractListDecorator.indexOf,1
Public Method,org.apache.commons.collections4.list.AbstractListDecorator.lastIndexOf,1
Public Method,org.apache.commons.collections4.list.AbstractListDecorator.listIterator,1
Public Method,org.apache.commons.collections4.list.AbstractListDecorator.listIterator,1
Public Method,org.apache.commons.collections4.list.AbstractListDecorator.remove,1
Public Method,org.apache.commons.collections4.list.AbstractListDecorator.set,1
Public Method,org.apache.commons.collections4.list.AbstractListDecorator.subList,1
Public Constructor,org.apache.commons.collections4.list.AbstractListTest.AbstractListTest,1
Public Constructor,org.apache.commons.collections4.list.AbstractListTest.BulkTestSubList.BulkTestSubList,1
Public Method,org.apache.commons.collections4.list.AbstractListTest.BulkTestSubList.getFullElements,1
Public Method,org.apache.commons.collections4.list.AbstractListTest.BulkTestSubList.getOtherElements,1
Public Method,org.apache.commons.collections4.list.AbstractListTest.BulkTestSubList.isAddSupported,1
Public Method,org.apache.commons.collections4.list.AbstractListTest.BulkTestSubList.isRemoveSupported,1
Public Method,org.apache.commons.collections4.list.AbstractListTest.BulkTestSubList.isSetSupported,1
Public Method,org.apache.commons.collections4.list.AbstractListTest.BulkTestSubList.isTestSerialization,1
Public Method,org.apache.commons.collections4.list.AbstractListTest.BulkTestSubList.makeFullCollection,1
Public Method,org.apache.commons.collections4.list.AbstractListTest.BulkTestSubList.makeObject,1
Public Method,org.apache.commons.collections4.list.AbstractListTest.BulkTestSubList.resetEmpty,1
Public Method,org.apache.commons.collections4.list.AbstractListTest.BulkTestSubList.resetFull,1
Public Method,org.apache.commons.collections4.list.AbstractListTest.BulkTestSubList.verify,1
Public Constructor,org.apache.commons.collections4.list.AbstractListTest.TestListIterator.TestListIterator,1
Public Method,org.apache.commons.collections4.list.AbstractListTest.TestListIterator.addSetValue,1
Public Method,org.apache.commons.collections4.list.AbstractListTest.TestListIterator.makeEmptyIterator,1
Public Method,org.apache.commons.collections4.list.AbstractListTest.TestListIterator.makeObject,1
Public Method,org.apache.commons.collections4.list.AbstractListTest.TestListIterator.supportsAdd,1
Public Method,org.apache.commons.collections4.list.AbstractListTest.TestListIterator.supportsRemove,1
Public Method,org.apache.commons.collections4.list.AbstractListTest.TestListIterator.supportsSet,1
Private Method,org.apache.commons.collections4.list.AbstractListTest.backwardTest,3
Public Method,org.apache.commons.collections4.list.AbstractListTest.bulkTestListIterator,1
Public Method,org.apache.commons.collections4.list.AbstractListTest.bulkTestSubList,2
Protected Method,org.apache.commons.collections4.list.AbstractListTest.failFastAll,2
Protected Method,org.apache.commons.collections4.list.AbstractListTest.failFastMethod,10
Private Method,org.apache.commons.collections4.list.AbstractListTest.forwardTest,3
Public Method,org.apache.commons.collections4.list.AbstractListTest.getCollection,1
Public Method,org.apache.commons.collections4.list.AbstractListTest.getConfirmed,1
Public Method,org.apache.commons.collections4.list.AbstractListTest.isEqualsCheckable,1
Public Method,org.apache.commons.collections4.list.AbstractListTest.isSetSupported,1
Public Method,org.apache.commons.collections4.list.AbstractListTest.makeConfirmedCollection,1
Public Method,org.apache.commons.collections4.list.AbstractListTest.makeConfirmedFullCollection,1
Public Method,org.apache.commons.collections4.list.AbstractListTest.makeFullCollection,1
Public Abstract Method,org.apache.commons.collections4.list.AbstractListTest.makeObject,0
Public Method,org.apache.commons.collections4.list.AbstractListTest.testEmptyListCompatibility,2
Public Method,org.apache.commons.collections4.list.AbstractListTest.testEmptyListSerialization,2
Public Method,org.apache.commons.collections4.list.AbstractListTest.testFullListCompatibility,3
Public Method,org.apache.commons.collections4.list.AbstractListTest.testFullListSerialization,2
Public Method,org.apache.commons.collections4.list.AbstractListTest.testListAddByIndex,3
Public Method,org.apache.commons.collections4.list.AbstractListTest.testListAddByIndexBoundsChecking,6
Public Method,org.apache.commons.collections4.list.AbstractListTest.testListAddByIndexBoundsChecking2,6
Public Method,org.apache.commons.collections4.list.AbstractListTest.testListEquals,3
Public Method,org.apache.commons.collections4.list.AbstractListTest.testListEquals.(Anon_1).iterator,1
Public Method,org.apache.commons.collections4.list.AbstractListTest.testListEquals.(Anon_1).size,1
Public Method,org.apache.commons.collections4.list.AbstractListTest.testListGetByIndex,2
Public Method,org.apache.commons.collections4.list.AbstractListTest.testListGetByIndexBoundsChecking,6
Public Method,org.apache.commons.collections4.list.AbstractListTest.testListGetByIndexBoundsChecking2,5
Public Method,org.apache.commons.collections4.list.AbstractListTest.testListHashCode,1
Public Method,org.apache.commons.collections4.list.AbstractListTest.testListIndexOf,3
Public Method,org.apache.commons.collections4.list.AbstractListTest.testListIteratorAdd,4
Public Method,org.apache.commons.collections4.list.AbstractListTest.testListIteratorSet,3
Public Method,org.apache.commons.collections4.list.AbstractListTest.testListLastIndexOf,3
Public Method,org.apache.commons.collections4.list.AbstractListTest.testListListIterator,1
Public Method,org.apache.commons.collections4.list.AbstractListTest.testListListIteratorByIndex,5
Public Method,org.apache.commons.collections4.list.AbstractListTest.testListListIteratorNextRemoveNext,3
Public Method,org.apache.commons.collections4.list.AbstractListTest.testListListIteratorNextRemovePrevious,3
